"id","age","job","civil","edu","credit","hloan","ploan","ctype","month","day","ccontact","lcdays","pcontact","presult","employment","cprice","cconf","euri3","employees","outcome"
133721,48,"artisan","married","9K","no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
131146,70,"retired","married","4K","no","no","no","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,0
126153,25,"student","single","12K","no","yes","no","cellular","oct","fri",1,3,1,"success",-1.1,94.601,-49.5,1.029,4963.6,1
115695,54,"admin.","married","12K","no","yes","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
113615,36,"admin.","married","university","no","yes","yes","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
120635,37,"admin.","divorced","12K","no","yes","yes","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
140164,49,"admin.","married","university","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
117364,41,"services","married","university","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
126259,47,"artisan","divorced","9K","no","yes","yes","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
136044,25,"services","single","12K","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
111752,27,"artisan","single","12K","no","yes","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
126726,46,"artisan","married","9K","unknown","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
111528,54,"management","married","university","no","no","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,1
131381,24,"student","single","12K","unknown","yes","yes","telephone","may","fri",7,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
117729,45,"services","married","9K","no","no","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
109736,46,"selfemployed","married","9K","unknown","yes","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
130234,50,"entrepreneur","married","4K","unknown","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
136091,26,"admin.","single","12K","no","no","no","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
103124,44,"artisan","married","4K","unknown","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
103749,57,"housemaid","married","4K","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
136622,42,"admin.","married","6K","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
103279,49,"artisan","married","9K","unknown","yes","no","cellular","mar","mon",4,999,1,"failure",-1.8,93.369,-34.8,0.652,5008.7,1
121947,53,"entrepreneur","married","unknown","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
116576,28,"artisan","married","9K","no","yes","no","cellular","may","tue",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
120887,50,"artisan","married","4K","no","yes","no","cellular","aug","mon",5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
129001,47,"technician","married","apprenticeship","no","no","no","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
114484,37,"artisan","single","9K","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
107188,25,"services","single","12K","unknown","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
114044,44,"technician","married","apprenticeship","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
117652,33,"admin.","married","unknown","no","yes","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
121797,31,"services","single","12K","no","yes","no","telephone","may","fri",9,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
107109,59,"artisan","married","9K","unknown","yes","no","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
125580,33,"entrepreneur","single","university","no","no","no","cellular","may","mon",4,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,1
127793,49,"artisan","married","4K","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
129087,45,"selfemployed","married","4K","no","unknown","unknown","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
120453,45,"student","single","unknown","no","yes","no","cellular","oct","wed",2,999,2,"failure",-1.1,94.601,-49.5,1.016,4963.6,0
131711,39,"technician","single","apprenticeship","no","yes","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
113539,31,"technician","divorced","university","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
133049,44,"artisan","married","4K","no","yes","yes","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
140523,33,"selfemployed","single","12K","no","yes","yes","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
122192,46,"admin.","divorced","university","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
116570,42,"management","married","university","no","yes","no","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
104212,57,"retired","married","4K","unknown","yes","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
126920,36,"technician","single","12K","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
113020,42,"artisan","married","4K","unknown","yes","no","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
124704,55,"technician","married","university","no","yes","yes","cellular","may","thu",2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,1
109782,43,"entrepreneur","married","4K","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
131509,46,"housemaid","married","4K","no","yes","no","telephone","may","wed",8,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
113226,52,"technician","married","apprenticeship","unknown","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
104028,39,"admin.","married","9K","no","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
136475,34,"admin.","single","university","no","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
131975,36,"admin.","married","12K","no","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
136387,32,"admin.","divorced","12K","no","no","no","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
136610,39,"selfemployed","married","university","no","no","no","cellular","nov","mon",1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
105862,49,"admin.","married","university","unknown","no","no","cellular","jul","tue",6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
138846,32,"artisan","married","12K","no","yes","no","cellular","apr","thu",2,999,1,"failure",-1.8,93.075,-47.1,1.435,5099.1,0
134050,52,"artisan","married","4K","unknown","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
111794,32,"admin.","single","university","no","no","no","cellular","may","fri",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
120561,31,"admin.","single","12K","no","no","no","telephone","nov","fri",3,999,1,"failure",-3.4,92.649,-30.1,0.714,5017.5,0
118122,52,"technician","divorced","9K","no","yes","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
102943,48,"selfemployed","married","university","unknown","no","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
115056,28,"artisan","single","9K","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
129051,44,"selfemployed","divorced","12K","no","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
137471,32,"admin.","divorced","12K","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
129547,36,"artisan","married","9K","no","unknown","unknown","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
127923,45,"admin.","married","6K","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
131198,41,"management","married","12K","no","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
132495,45,"artisan","married","unknown","unknown","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
127961,50,"housemaid","married","unknown","no","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
117372,56,"admin.","married","9K","unknown","no","no","telephone","may","mon",11,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
114380,27,"artisan","married","9K","no","yes","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
119443,52,"admin.","married","university","no","no","no","cellular","jul","thu",7,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
109817,51,"services","married","6K","no","no","no","cellular","apr","thu",1,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,1
115927,34,"technician","divorced","apprenticeship","no","no","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
123711,51,"artisan","married","4K","no","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
124185,46,"admin.","married","unknown","unknown","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
134024,34,"selfemployed","single","university","no","no","no","cellular","apr","tue",5,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,0
133657,32,"technician","married","12K","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
123444,81,"retired","married","university","unknown","yes","yes","cellular","oct","tue",2,6,1,"success",-3.4,92.431,-26.9,0.728,5017.5,0
107889,58,"selfemployed","married","university","no","no","no","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,1
136623,29,"artisan","married","9K","unknown","no","no","cellular","apr","mon",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
139900,38,"technician","single","12K","unknown","no","yes","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
103337,37,"services","married","12K","no","no","no","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,0
106724,37,"technician","married","university","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
119119,35,"technician","single","university","no","no","no","cellular","jul","thu",4,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
121389,34,"artisan","married","6K","unknown","no","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,1
117275,34,"admin.","single","university","no","no","no","cellular","nov","thu",1,6,1,"success",-3.4,92.649,-30.1,0.714,5017.5,1
103283,40,"admin.","married","12K","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
100841,29,"admin.","married","12K","no","yes","no","cellular","may","mon",4,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,0
113588,42,"services","married","12K","no","yes","no","cellular","may","tue",6,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
123581,53,"technician","divorced","apprenticeship","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
107063,58,"artisan","married","9K","unknown","no","no","cellular","aug","wed",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
109134,27,"admin.","single","12K","no","yes","no","telephone","jul","fri",1,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,0
130871,63,"unknown","married","apprenticeship","no","no","no","cellular","oct","thu",1,6,1,"success",-1.1,94.601,-49.5,1.025,4963.6,0
113711,58,"retired","married","4K","unknown","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
131154,34,"artisan","married","6K","no","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
117995,57,"admin.","single","university","unknown","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
126631,33,"technician","single","university","unknown","unknown","unknown","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
123139,42,"artisan","married","9K","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
123445,31,"admin.","single","university","no","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,1
121405,29,"artisan","married","9K","no","no","no","telephone","may","thu",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
114772,37,"services","married","12K","no","yes","yes","cellular","apr","mon",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
102234,58,"retired","married","4K","unknown","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
124330,46,"artisan","married","9K","no","yes","no","telephone","may","mon",5,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
131624,48,"admin.","married","university","unknown","yes","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
134842,48,"retired","married","9K","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
102167,42,"artisan","married","6K","unknown","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
100873,46,"artisan","married","4K","unknown","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
121489,29,"artisan","married","4K","no","yes","yes","cellular","mar","tue",2,999,0,"nonexistent",-1.8,92.843,-50,1.556,5099.1,0
106606,39,"services","married","6K","unknown","yes","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
110696,47,"services","married","12K","no","unknown","unknown","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
104903,45,"selfemployed","married","6K","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
132852,36,"services","married","9K","unknown","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
128469,33,"artisan","single","4K","no","no","yes","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
108546,35,"services","married","12K","no","yes","no","cellular","apr","thu",1,5,1,"success",-1.8,93.075,-47.1,1.365,5099.1,1
133264,51,"artisan","married","4K","unknown","no","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
101632,39,"admin.","married","university","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
115886,38,"artisan","married","6K","no","yes","no","telephone","jun","wed",3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
100437,34,"management","married","university","no","no","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
101006,30,"admin.","single","university","no","no","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
134839,38,"services","married","12K","unknown","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
125515,41,"artisan","married","9K","no","no","no","cellular","apr","fri",3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,1
109098,57,"retired","single","12K","no","yes","no","telephone","may","thu",4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
112051,36,"artisan","single","6K","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
121990,29,"technician","single","apprenticeship","no","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
137217,47,"artisan","married","6K","unknown","yes","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
122932,30,"housemaid","married","12K","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
111922,28,"artisan","single","unknown","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
105382,73,"retired","married","4K","no","no","no","cellular","dec","mon",5,999,0,"nonexistent",-3,92.713,-33,0.717,5023.5,0
108893,42,"artisan","married","4K","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
106648,46,"artisan","married","6K","no","yes","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
132870,42,"unemployed","married","4K","unknown","yes","no","telephone","may","mon",6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
131688,56,"admin.","single","9K","no","yes","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
